Date,Open,High,Low,Close,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
2020-02-06,6.275468324748292,6.327983379364014,6.194330704477738,6.327983379364014,218284000
2020-02-07,6.287912938328408,6.310064167998149,6.236392886603285,6.26177978515625,189752000
2020-02-10,6.284427711474743,6.545760159094966,6.279449833018814,6.545013904571533,529608000
2020-02-11,6.653280684758316,6.782204708941897,6.591307374736193,6.66746711730957,638556000
2020-02-12,6.720231000027536,6.789671124211894,6.681404401745411,6.783199787139893,374644000
2020-02-13,6.725208710247476,6.806595076336598,6.697830853566547,6.7393951416015625,528016000
2020-02-14,7.1495642020233,7.341457030032991,7.118204417599933,7.212532997131348,1041924000
2020-02-18,7.109243562917757,7.3996965714360154,7.089830500246091,7.3812785148620605,620164000
2020-02-19,7.503730784750705,7.850183227043785,7.503730784750705,7.832511901855469,694332000
2020-02-20,7.78447774536213,7.872832958406956,7.375803197693167,7.683180332183838,810052000
2020-02-21,7.570930686367929,7.596068354037517,7.234184775589799,7.319055557250977,768180000
2020-02-24,6.724710680746953,7.015412417963896,6.67020419402814,6.80161714553833,856916000
2020-02-25,6.876781729497486,6.938755036778845,6.420320797299767,6.522116184234619,1055496000
2020-02-26,6.522365244375088,6.8556267817629495,6.520872260486998,6.66149377822876,747732000
2020-02-27,6.347955488412159,6.649290620071094,6.198284236261924,6.290677070617676,906416000
2020-02-28,6.038152966176298,6.785264187900651,6.021467622824609,6.725744247436523,1133252000
2020-03-02,6.89583734921365,6.913020969707429,6.499868326967326,6.884132385253906,890744000
2020-03-03,6.939917228179043,6.999686077057141,6.5362280041934895,6.621647834777832,652792000
2020-03-04,6.728982764642871,7.094818241686137,6.654271347325983,7.085354804992676,597408000
2020-03-05,6.885875600923197,7.052730474037817,6.761357053076483,6.805934906005859,540328000
2020-03-06,6.62637754569172,6.683905326433812,6.425155475715676,6.6253814697265625,515412000
2020-03-09,5.974399911526816,6.460022441611554,5.931565785360691,6.112366676330566,614160000
2020-03-10,6.388797656327091,6.501860618591309,6.126063912354889,6.501860618591309,580648000
2020-03-11,6.361901569855591,6.39029187874802,6.040892861634512,6.138017177581787,499964000
2020-03-12,5.614789598406931,5.8802631082003245,5.374219890329719,5.386920928955078,816540000
2020-03-13,5.740305863273722,6.002292944870884,5.4691047191350695,5.997810363769531,634836000
2020-03-16,5.289796324797989,5.630728426822699,4.831319167784375,4.891088008880615,726972000
2020-03-17,5.003404879250918,5.500234162523847,4.756609277259598,5.410829544067383,833632000
2020-03-18,4.9832330905825595,5.228285443365078,4.499603118678141,5.050971031188965,874268000
2020-03-19,5.029553985292051,5.3973821461499005,4.816129538877679,5.303744316101074,765512000
2020-03-20,5.453913450521209,5.735823494680566,5.1084991425718265,5.123939514160156,804636000
2020-03-23,5.122941742356388,5.391155078470453,4.943884109658483,5.296769618988037,643876000
2020-03-24,5.702949102149845,6.2921711213613785,5.679290750279767,6.205505847930908,1101644000
2020-03-25,6.320561003595748,6.5202887570171155,6.068037414793704,6.116848945617676,793432000
2020-03-26,6.324048223224364,6.5302512073855095,6.225927824904156,6.406230926513672,696108000
2020-03-27,6.225927016464721,6.552663734688867,6.193054129417796,6.293914318084717,638828000
2020-03-30,6.359410227176467,6.6233898543465966,6.315330655894333,6.614175319671631,602252000
2020-03-31,6.654270176993977,6.8584809684103885,6.418930227587827,6.564617156982422,949960000
2020-04-01,6.366633735921976,6.513067390574506,6.00876734687262,6.0533447265625,656912000
2020-04-02,6.082482203239504,6.37534998710841,6.034418319343871,6.362151145935059,675764000
2020-04-03,6.32454562778288,6.366134774325188,5.936795093852247,6.074263572692871,663212000
2020-04-06,6.356422207479282,6.721012652243208,6.298894420190499,6.684154987335205,727884000
2020-04-07,6.905799262273358,6.929458092806241,6.407725019484068,6.450808525085449,784520000
2020-04-08,6.559885910074075,6.672948867099333,6.489906453358047,6.648045063018799,542444000
2020-04-09,6.773810171653583,6.796721352167685,6.485424937569646,6.548431396484375,525564000
2020-04-13,6.488661301151191,6.728982125267941,6.400253250310459,6.720265865325928,398408000
2020-04-14,6.848520424449045,7.105526615595516,6.820877290444887,7.071408748626709,530948000
2020-04-15,6.903307468636154,7.076886433315747,6.857982919107444,6.993957042694092,366148000
2020-04-16,7.149357193306703,7.4462092792659,7.136158352257488,7.339123249053955,745620000
2020-04-17,7.421305667821515,7.442722969423419,7.145870875710724,7.279852867126465,539120000
2020-04-20,7.153342070869762,7.309239162563449,7.1042816355442255,7.1486101150512695,449388000
2020-04-21,7.0305668136923725,7.091829539403619,6.652030295879827,6.711799144744873,735160000
2020-04-22,6.904055709260202,7.169031464681237,6.858482252430744,7.12619686126709,483356000
2020-04-23,7.168284705768839,7.30027407803628,7.047750448452174,7.072903156280518,424160000
2020-04-24,7.0626919755938395,7.21385710057877,6.9879805641097965,7.211864948272705,352328000
2020-04-27,7.346345445854458,7.558275973158622,7.321690541502693,7.3983941078186035,479388000
2020-04-28,7.545824293467083,7.575708955867215,7.2504665488320335,7.255945205688477,442904000
2020-04-29,7.390675190513507,7.485558469737009,7.315465963084503,7.432762622833252,379160000
2020-04-30,7.378720886218428,7.432762181610397,7.264911212974627,7.278857231140137,375916000
2020-05-01,7.0813689006672105,7.1946807476885954,6.993956931536458,7.042270183563232,342096000
2020-05-04,6.9949537071019074,7.267898528320557,6.9949537071019074,7.254201412200928,317556000
2020-05-05,7.358300046895456,7.477837751175259,7.254202237542955,7.315216541290283,368896000
2020-05-06,7.3946588804721864,7.520920683811323,7.356805134500558,7.416075706481934,323464000
2020-05-07,7.5552877802756075,7.6556497065405225,7.503986290733421,7.5923943519592285,373732000
2020-05-08,7.664117415604735,7.788635977921629,7.630248446454644,7.782410144805908,339216000
2020-05-11,7.777428609621731,8.081254179162244,7.748789399788098,8.034435272216797,469060000
2020-05-12,8.09221131809432,8.141022376410879,7.762735249455846,7.77244758605957,493060000
2020-05-13,7.887005510227171,8.047385189290235,7.56549850114975,7.750035285949707,625852000
2020-05-14,7.811546156481856,8.005048072152466,7.657890135222116,7.999569416046143,602312000
2020-05-15,7.859362333253121,8.467759729126763,7.843673063373936,8.458047866821289,987660000
2020-05-18,8.726758578966196,8.882157876251767,8.647066777794294,8.716547966003418,774460000
2020-05-19,8.756393042945989,9.052497941010735,8.728998810744676,8.771584510803223,717320000
2020-05-20,8.956369577080315,9.008169334494243,8.854513314184649,8.935450553894043,587536000
2020-05-21,9.016635164411149,9.017630765345775,8.703844520777375,8.741449356079102,761068000
2020-05-22,8.791258595026987,9.057978074056093,8.679690457394878,8.991484642028809,1038764000
2020-05-26,9.121481923174644,9.14638620409018,8.638599173736333,8.684172630310059,770780000
2020-05-27,8.591778878115948,8.59949858645233,7.965948602292473,8.492413520812988,1175892000
2020-05-28,8.379850276661402,8.726759399702443,8.346977381836325,8.454313278198242,734896000
2020-05-29,8.52155059993802,8.841314315795898,8.452318320725862,8.841314315795898,745256000
2020-06-01,8.799226712890857,8.806697520882684,8.656030209707732,8.772330284118652,389876000
2020-06-02,8.762370225061078,8.80321172202104,8.624652366711704,8.791257858276367,391320000
2020-06-03,8.788270910721511,8.832101115137124,8.666491209530859,8.735723495483398,365440000
2020-06-04,8.698351988030383,8.912870831436944,8.648023612555617,8.736721992492676,424280000
2020-06-05,8.764628398176802,8.966439965667842,8.67842204223823,8.889701843261719,481748000
2020-06-08,8.847094202962607,8.859551551083284,8.656245006553949,8.775090217590332,387736000
2020-06-09,8.770106557565944,9.078803940290415,8.721522237530877,9.015270233154297,468488000
2020-06-10,9.136608893327915,9.467729932825609,9.122406545684292,9.334932327270508,632180000
2020-06-11,9.11891841421048,9.229790438271351,8.756155499817682,8.76637077331543,583652000
2020-06-12,9.131377008933855,9.156042694305949,8.67368655031409,8.9021577835083,570908000
2020-06-15,8.78530408707632,9.151056977868004,8.714046204354432,9.142585754394531,400004000
2020-06-16,9.19366219211201,9.23527031783515,8.808723825272349,9.03769302368164,535716000
2020-06-17,9.082789870444397,9.267409883163971,9.03943674835207,9.20462417602539,408304000
2020-06-18,9.195653858376762,9.250965341706902,9.083535858324524,9.186684608459473,254408000
2020-06-19,9.211104186655707,9.412915700228654,9.195905784531032,9.229789733886719,524160000
2020-06-22,9.268409396093938,9.498873682231611,9.24174969943,9.494388580322266,398468000
2020-06-23,9.518555877885476,9.609745343124262,9.375543956112791,9.417899131774902,375108000
2020-06-24,9.444058844499436,9.52403697253175,9.113435883941849,9.204127311706543,449372000
2020-06-25,9.32396813027202,9.472711150928301,9.15105745767166,9.457761764526367,376072000
2020-06-26,9.467729712336192,9.467729712336192,9.094003539480816,9.1239013671875,592084000
2020-06-29,9.138602963610374,9.173234911716186,8.869768640938407,9.168749809265137,342248000
2020-06-30,9.282360571198074,9.49388931691423,9.23502227034489,9.465486526489258,367892000
2020-07-01,9.488407085889033,9.543220549413103,9.381023184467141,9.497625350952148,326648000
2020-07-02,9.606255259176056,9.704420895402581,9.545711625606168,9.579596519470215,364056000
2020-07-06,9.70865754167774,9.875090068802235,9.679506757953977,9.805826187133789,315892000
2020-07-07,9.912461876354557,10.035791223092337,9.817286303933148,9.838214874267578,357800000
2020-07-08,9.959798537458099,10.190263688019792,9.931644767766333,10.181293487548828,365480000
2020-07-09,10.344989389421626,10.534094547843514,10.198737434711537,10.473301887512207,494548000
2020-07-10,10.552780115287433,10.619053927193539,10.343493443043974,10.443652153015137,497676000
2020-07-13,10.559011304257547,10.755590702486899,9.990946826745457,10.018104553222656,457076000
2020-07-14,10.040775965444766,10.36741283425982,9.752259134498587,10.341750144958496,542676000
2020-07-15,10.37887374260071,10.397559289542265,10.021591068209313,10.192508697509766,403984000
2020-07-16,9.980980432503275,10.172078651972994,9.861886201857047,10.100323677062988,344964000
2020-07-17,10.19076396064472,10.213685593661825,10.053482225991832,10.166845321655273,266284000
2020-07-20,10.2393469340289,10.495473837866063,10.122245794191398,10.475043296813965,284852000
2020-07-21,10.477289056517796,10.52413028927334,10.251807884962611,10.293416023254395,277036000
2020-07-22,10.332280922279889,10.566482262810977,10.256538888598485,10.403288841247559,367292000
2020-07-23,10.414499486192463,10.511170083312113,9.997172237098319,10.095337867736816,411660000
2020-07-24,9.841454567795491,10.329540792966707,9.743787900157928,10.159869194030762,473292000
2020-07-27,10.197493615327108,10.406281353366168,10.183042252607084,10.386100769042969,292132000
2020-07-28,10.33900786305012,10.346731094386874,10.17456842547589,10.18079662322998,271636000
2020-07-29,10.355453730943246,10.480527147935394,10.31185253482395,10.429949760437012,284508000
2020-07-30,10.339756314835071,10.586914007838889,10.260277163298035,10.5779447555542,308880000
2020-07-31,10.527365160235048,10.729925581420863,10.39755765547587,10.578690528869629,386080000
2020-08-03,10.696038659643152,11.061044440147981,10.678847202070207,10.972845077514648,412720000
2020-08-04,11.012462764883185,11.189608573913574,10.868951887154713,11.189608573913574,310336000
2020-08-05,11.205806984213835,11.33312248989151,11.128320878944276,11.248411178588867,249924000
2020-08-06,11.311193696033985,11.319415905932198,11.140775066047947,11.296992301940918,244316000
2020-08-07,11.274072170779698,11.465669360906174,11.000006708128012,11.161456108093262,342516000
2020-08-10,11.295747876802203,11.369495904917775,10.819620023247541,11.12707233428955,427796000
2020-08-11,11.036132831528473,11.09891950188312,10.759077298686691,10.813143730163574,354512000
2020-08-12,10.953415024322775,11.428046911514224,10.92102515984254,11.401388168334961,464412000
2020-08-13,11.50677883510985,11.681932558558554,11.317175651807057,11.404129028320312,374460000
2020-08-14,11.490833384099657,11.664990101368055,11.401637932009832,11.524718284606934,366436000
2020-08-17,11.81099241956231,12.367595550910881,11.777108468542542,12.295092582702637,621300000
2020-08-18,12.407707107828923,12.453551324655562,12.045193262326693,12.219099998474121,503448000
2020-08-19,12.254729469703312,12.273166002432632,12.056903135448286,12.09726619720459,622624000
2020-08-20,11.934321676834784,12.33296250907546,11.838398102854091,12.099757194519043,921388000
2020-08-21,12.160302098658159,12.765240551057842,12.153823934972618,12.640416145324707,999868000
2020-08-24,12.83998356587323,12.868636319650925,12.465011429685445,12.67703914642334,490564000
2020-08-25,12.587842725979177,12.717899254502674,12.531036196749055,12.706687927246094,289076000
2020-08-26,12.755771158963569,12.82478602619739,12.634683873931435,12.729610443115234,321244000
2020-08-27,12.738081095050577,12.806348917519589,12.523811298192753,12.585351943969727,317604000
2020-08-28,12.63194454980629,13.103337392819967,12.599554682762193,13.10308837890625,537160000
2020-08-31,13.137968078427848,13.528885669906302,12.993461136211971,13.32906723022461,500840000
2020-09-01,13.438225815701944,13.950383810695971,13.394860672886267,13.778169631958008,511316000
2020-09-02,14.658186142029646,14.681115585297444,13.856926739094181,14.302043914794922,874012000
2020-09-03,13.785896742009523,13.841473875875945,12.838840818617765,12.975167274475098,945128000
2020-09-04,12.744135910810883,13.13417413255134,11.668479943380701,12.583386421203613,1463684000
2020-09-08,11.698138224569675,12.511111492493251,11.667982363380093,11.87608528137207,795728000
2020-09-09,12.361574683143147,12.769556763892693,12.193845970090976,12.675599098205566,736200000
2020-09-10,12.948997994743744,13.024762692469325,12.129295687593542,12.273597717285156,698684000
2020-09-11,12.446809721859445,12.613292032426472,11.858886975902417,12.12680435180664,636928000
2020-09-14,13.040466040853438,13.273740196264075,12.592109741002641,12.832362174987793,1201744000
2020-09-15,13.238846706255323,13.2575387925387,12.787998642925388,12.950742721557617,727556000
2020-09-16,12.917100387694084,13.05218048259631,12.474975047583337,12.475722312927246,556384000
2020-09-17,12.0946553363349,12.550738126371295,11.997457614056756,12.42487907409668,792512000
2020-09-18,12.554724352386739,12.593353969240907,11.951599589222688,12.151477813720703,698460000
2020-09-21,11.88804667529522,12.483694973903694,11.867610018715604,12.478461265563965,721044000
2020-09-22,12.536031626594971,12.608805364071547,12.117832199845257,12.598587036132812,646452000
2020-09-23,12.536531596615704,12.687562840432774,12.04182013447022,12.086181640625,647012000
2020-09-24,12.034839657432418,12.530548333409163,11.976769742493792,12.309734344482422,731240000
2020-09-25,12.408927017578229,12.843575780040306,12.207802412776056,12.833855628967285,588016000
2020-09-28,12.999842588332994,13.011307311270148,12.710492147898464,12.994608879089355,573808000
2020-09-29,12.897410012500536,13.401094349784989,12.893173608080435,13.18476676940918,621460000
2020-09-30,13.116726900529311,13.580286078672284,13.109499534654345,13.488571166992188,689184000
2020-10-01,13.715368014007055,13.720102595299453,13.419038366812762,13.572312355041504,525004000
2020-10-02,13.184018292696402,13.477605085052133,13.01055675215891,13.021772384643555,552496000
2020-10-05,13.194984295527707,13.601969064421914,13.18177500481166,13.600224494934082,479820000
2020-10-06,13.787143888533949,14.098177345056344,13.622655224165202,13.693933486938477,784420000
2020-10-07,13.956365422396289,14.0754952559767,13.820537161801743,13.92072582244873,418084000
2020-10-08,14.031383838958014,14.040854902094079,13.71536672951191,13.795866012573242,378900000
2020-10-09,13.72433966527739,13.781412284485725,13.618419097926854,13.720102310180664,346892000
2020-10-12,13.946147441512323,14.302539646954472,13.869386394451777,14.181914329528809,434744000
2020-10-13,14.252197472284319,14.304036377631371,13.975308163127476,14.204096794128418,344604000
2020-10-14,14.246215398362194,14.298303391544927,13.916739922173088,14.051570892333984,276100000
2020-10-15,13.767955238570718,13.96235069634033,13.725088260229557,13.926712036132812,267224000
2020-10-16,13.993253808870179,14.077741366839037,13.749760375883875,13.768701553344727,242392000
2020-10-19,13.859917859739575,13.940168059936457,13.365205465785674,13.455924034118652,298068000
2020-10-20,13.54140612135768,13.756986404471803,13.4651432473735,13.603214263916016,229212000
2020-10-21,13.582780136172405,13.748764292958706,13.435737157219936,13.482840538024902,219596000
2020-10-22,13.480598698673463,13.569571757292316,13.190749125842727,13.319599151611328,290480000
2020-10-23,13.408319223122215,13.551125765582382,13.25006159631915,13.548134803771973,233484000
2020-10-26,13.385390724927863,13.650317116074088,12.998094445912937,13.100525856018066,336896000
2020-10-27,13.264768475572582,13.400347683866352,13.150623230906007,13.35523796081543,250520000
2020-10-28,13.157100253005204,13.218908393043177,12.569925774801279,12.587869644165039,376520000
2020-10-29,12.798716304089377,13.151868514765228,12.710490523520622,12.983641624450684,320080000
2020-10-30,12.810178913074825,12.89641007077862,12.261883143706681,12.495158195495605,416820000
2020-11-02,12.61852723013102,12.796972459300246,12.356591747437816,12.541766166687012,299652000
2020-11-03,12.669118451633498,13.064389401209851,12.563696069043367,12.979154586791992,272900000
2020-11-04,13.347760149384634,13.78465267155279,13.29567214922676,13.751504898071289,410228000
2020-11-05,14.118615985282252,14.29456844521609,13.947647195548676,14.11612319946289,319028000
2020-11-06,14.066025304842766,14.543541030292754,13.851941452053909,14.516874313354492,383348000
2020-11-09,14.507406284176168,14.645975507316843,13.568574888555368,13.588512420654297,582976000
2020-11-10,13.564334744395342,13.564334744395342,12.589116673777136,12.730427742004395,644068000
2020-11-11,13.01329673445137,13.393365628806619,12.908123456221261,13.376418113708496,404744000
2020-11-12,13.437231733831181,13.723342089437354,13.274736727303337,13.415050506591797,365812000
2020-11-13,13.58502189438396,13.626393386360808,13.018782160079738,13.2557954788208,346312000
2020-11-16,13.131680223580256,13.607202313972754,13.115231833557882,13.473368644714355,413776000
2020-11-17,13.51050644593126,13.554120693492035,13.26252748061203,13.380660057067871,312028000
2020-11-18,13.423522372522545,13.563587043651735,13.144141246087537,13.38713550567627,510924000
2020-11-19,13.171805613149495,13.445703950537874,13.05940495942846,13.398600578308105,565936000
2020-11-20,13.412310574058976,13.452684764910122,13.024515078130138,13.047195434570312,341088000
2020-11-23,13.13043638351917,13.34103113334532,12.975168734677316,13.099283218383789,361356000
2020-11-24,13.101771983293112,13.12121133321575,12.845070266957617,12.917594909667969,346500000
2020-11-25,12.992114247965226,13.228379329098729,12.979653173979193,13.193737030029297,259916000
2020-11-27,13.333552723080512,13.365952276272498,13.129686242574325,13.220154762268066,167276000
2020-11-30,13.223895571225766,13.370938545272066,12.932052369557857,13.35997200012207,286952000
2020-12-01,13.450442092292175,13.486828967158198,13.187259257531718,13.348508834838867,296948000
2020-12-02,13.3091310010847,13.631130077502323,13.19324118615636,13.502530097961426,283360000
2020-12-03,13.549395446698242,13.621692359204236,13.29162122454906,13.35843276977539,199520000
2020-12-04,13.410786363398698,13.521974424507142,13.351204314555789,13.52022933959961,202244000
2020-12-07,13.563107654973566,13.692743209564702,13.462141895080437,13.568592071533203,223244000
2020-12-08,13.54690261860404,13.560614134542899,13.244253571098817,13.312561988830566,271920000
2020-12-09,13.263203433543586,13.376384805917994,12.83216550084226,12.894490242004395,401300000
2020-12-10,12.832911123321507,13.032100899132319,12.813465077975872,12.935871124267578,207764000
2020-12-11,12.930887469523446,12.983490135259263,12.78704205504218,12.97675895690918,209264000
2020-12-14,13.05129918295084,13.351205605047769,13.040828672493594,13.271430015563965,270156000
2020-12-15,13.402064312226061,13.426246345031457,13.14977442309162,13.323037147521973,193016000
2020-12-16,13.38485880478983,13.399567920519228,13.175447671879173,13.205364227294922,223116000
2020-12-17,13.329264657179316,13.341979525513967,13.141542987766448,13.303836822509766,231384000
2020-12-18,13.341481562449765,13.367408674603341,13.03384733749289,13.234782218933105,342064000
2020-12-21,13.038083274086588,13.332505217650821,12.931133831680992,13.29486083984375,302332000
2020-12-22,13.281898915745092,13.299848088352803,13.017392551262413,13.241013526916504,185580000
2020-12-23,13.218824775030084,13.237771545166359,12.968529220861207,12.972766876220703,179144000
2020-12-24,13.000689591227811,13.095672613802039,12.902466511804553,12.957311630249023,97884000
2020-12-28,13.025868569074484,13.025868569074484,12.727458111823653,12.863823890686035,212564000
2020-12-29,12.888753571154453,13.035839963058338,12.806235314111813,12.906951904296875,170372000
2020-12-30,12.95381953401239,13.176692997483368,12.860582561222339,13.10888385772705,225396000
2020-12-31,13.09966024211231,13.114119243433588,12.878781023033149,13.018388748168945,192424000
2021-01-04,13.067501258122682,13.61421397971434,12.926148437741286,13.076725006103516,560640000
2021-01-05,13.063013897871317,13.405799918708546,13.050299979878782,13.367158889770508,322760000
2021-01-06,13.185420201840708,13.207857143489328,12.55070572206963,12.57912540435791,580424000
2021-01-07,12.93113434405788,13.34023452196622,12.850362120145352,13.306578636169434,461480000
2021-01-08,13.325027318748608,13.383362603495904,13.005425734005303,13.239517211914062,292528000
2021-01-11,13.381120845591191,13.921850895343624,13.32502896268327,13.58330249786377,518344000
2021-01-12,13.713931694212436,13.71592689180554,13.307575183083843,13.446932792663574,291476000
2021-01-13,13.45217109900996,13.586792760102355,13.347465996604777,13.493803977966309,210028000
2021-01-14,13.536929103411671,13.561609449275576,13.143535688218217,13.163229942321777,283120000
2021-01-15,13.190905033846901,13.287882305059432,12.812469810724464,12.82343864440918,277780000
2021-01-19,12.979745358500368,13.057277512691252,12.807978642032264,12.988720893859863,226188000
2021-01-20,13.074978758976377,13.392835229598887,13.020133648911958,13.328267097473145,258572000
2021-01-21,13.380872002336934,13.95999393650623,13.215836406734253,13.82861328125,337780000
2021-01-22,13.701466685293624,13.802931705716695,13.589032833311224,13.674043655395508,246820000
2021-01-25,13.743101253478759,13.789720219870421,13.199380371226189,13.614961624145508,251112000
2021-01-26,13.542415511367036,13.606485325863583,13.34995690590269,13.397573471069336,163980000
2021-01-27,13.19289858121172,13.19564126498745,12.75787222578399,12.881525039672852,371272000
2021-01-28,12.959804528349476,13.3023413819018,12.924154394726525,13.014400482177734,228316000
2021-01-29,13.03833420279187,13.297356163278318,12.875292865521274,12.953323364257812,271552000
2021-02-01,13.016644788412517,13.233534581974757,12.866566542246508,13.19987964630127,217204000
2021-02-02,13.3611770550748,13.533940468097438,13.248243904367374,13.518733978271484,220440000
2021-02-03,13.597760947043264,13.892682206778403,13.478596845978661,13.492557525634766,245408000
2021-02-04,13.493055176707028,13.635155488119919,13.300347404064619,13.625931739807129,201340000
2021-02-05,13.68651004246619,13.698725635356672,13.507762015334324,13.552885055541992,169152000
2021-02-08,13.688754280440907,14.433160858990226,13.688754280440907,14.398259162902832,434624000
2021-02-09,14.300532438901921,14.542352674478018,14.182614166564251,14.223250389099121,287560000
2021-02-10,14.422690490908412,14.863201253824297,14.301282039333971,14.722846031188965,485352000
2021-02-11,14.938241392149193,15.229422356874197,14.883146161796272,15.207982063293457,450828000
2021-02-12,15.007795360880671,15.24836885971314,14.73356597486961,14.919294357299805,374756000
2021-02-16,15.022005252212074,15.329391251477393,14.908075461379754,15.287259101867676,321960000
2021-02-17,15.128456867917356,15.180810369685322,14.738553519197914,14.864200592041016,274756000
2021-02-18,14.687694606829579,14.831539993564954,14.534126197463962,14.78741455078125,233868000
2021-02-19,14.982365438062779,15.13443792178438,14.805114282360956,14.88464069366455,271724000
2021-02-22,14.733319275154605,15.090814469930779,14.284830490799473,14.315494537353516,325884000
2021-02-23,14.035777365455168,14.19881963343918,13.35195045937646,14.102340698242188,391780000
2021-02-24,14.083145503096832,14.466068467380678,13.717423274073871,14.45833969116211,448320000
2021-02-25,14.00611199836621,14.33443901715153,13.179188080871866,13.270181655883789,824436000
2021-02-26,13.713934197276801,13.815648400098299,13.323532538638371,13.676041603088379,500932000
2021-03-01,13.836090305328044,13.885950280412095,13.515242901527062,13.802933692932129,353184000
2021-03-02,13.861020214199105,13.881462909178813,13.358433857283094,13.36865520477295,264116000
2021-03-03,13.388598869860433,13.413777543276217,12.762858052083374,12.768841743469238,377592000
2021-03-04,12.764852623838904,12.938614575428367,12.049863300020087,12.335559844970703,573344000
2021-03-05,12.514805563806275,12.514805563806275,11.646497027872458,12.426553726196289,542840000
2021-03-08,12.415085459306246,12.43627563829937,11.534063017322843,11.560738563537598,543112000
2021-03-09,12.100410437756945,12.585713469776065,12.029584993693858,12.48945140838623,521824000
2021-03-10,12.808911083089319,12.948067565563633,12.42685387625009,12.437577247619629,384376000
2021-03-11,12.918139666605807,13.014153400988423,12.703169970680369,12.961532592773438,299916000
2021-03-12,12.617131191017778,12.85703993891022,12.559025028379843,12.824370384216309,243964000
2021-03-15,12.833103357385857,13.174262064501718,12.735843354037687,13.15880012512207,221988000
2021-03-16,13.32364243314881,13.479258807224893,13.084482313956556,13.258553504943848,272128000
2021-03-17,13.00767018394586,13.4201527389685,12.957543753879627,13.308428764343262,243864000
2021-03-18,13.104185207444301,13.151568017279345,12.685716806925916,12.691203117370605,293896000
2021-03-19,12.718633648966629,12.88971194628079,12.58147210380223,12.81414794921875,299208000
2021-03-22,12.880984776838993,13.361549203796526,12.87499901936367,13.15381145477295,297804000
2021-03-23,13.221644080605948,13.311672080567098,12.989217459153739,13.038596153259277,222048000
2021-03-24,13.118898385374361,13.126879078644556,12.60566436776516,12.611898422241211,245840000
2021-03-25,12.468750209276983,12.683470687202513,12.241809920894694,12.504411697387695,295144000
2021-03-26,12.523616308077907,12.824624203783355,12.343061800790709,12.807665824890137,363968000
2021-03-29,12.78871077199155,13.03036526004874,12.66875684725543,12.916396141052246,273520000
2021-03-30,12.81040644183664,12.943328859463614,12.673743402077953,12.840083122253418,200204000
2021-03-31,12.983481725827332,13.437362342286544,12.950562913977166,13.315413475036621,314776000
2021-04-01,13.5388611010894,13.835878123071739,13.47801034601489,13.777771949768066,308276000
2021-04-05,13.833384093236818,13.979523315095443,13.699214481896792,13.953088760375977,255672000
2021-04-06,13.965308533350179,14.019674081792544,13.739615448630643,13.827398300170898,191744000
2021-04-07,13.846604102807685,14.208461818381512,13.67777090931869,14.108708381652832,251284000
2021-04-08,14.217687357595498,14.435899213055192,14.213945783814793,14.281779289245605,244416000
2021-04-09,14.17903119573097,14.372554170430043,14.140127582945142,14.36457347869873,195172000
2021-04-12,14.254594239039143,15.314729508363083,14.104464204609696,15.171582221984863,869324000
2021-04-13,15.194027608780681,15.661375156600382,15.088537687934439,15.640925407409668,676212000
